ID,com_model,cap_com,nei_sensing,lit_sensing,p_s2s,p_u2s,detectionDuration,FoV,rVel,turn_prob,turn_prob_max,turn_prob_min,abandon_prob,picking_lit_dur,capacity,umin,umax,n_stddev,n_mean,A0,Ae,alpha,noise_mean,noise_std,queue_size,filter_type,correction_mtd,escape_dist,call_scale_mult,call_scale_div,lit_threshold,repel_scale_mult,repel_scale_div,log_rate,max_step_size,x
N100-Q1-A6m100d-R1m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,1,1000,5,0.025,x
N100-Q1-A6m100d-R2m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,2,1,5,0.025,x
N100-Q1-A6m100d-R2m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,2,10,5,0.025,x
N100-Q1-A6m100d-R2m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,2,50,5,0.025,x
N100-Q1-A6m100d-R2m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,2,100,5,0.025,x
N100-Q1-A6m100d-R2m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,2,1000,5,0.025,x
N100-Q1-A6m100d-R4m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,4,1,5,0.025,x
N100-Q1-A6m100d-R4m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,4,10,5,0.025,x
N100-Q1-A6m100d-R4m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,4,50,5,0.025,x
N100-Q1-A6m100d-R4m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,4,100,5,0.025,x
N100-Q1-A6m100d-R4m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,4,1000,5,0.025,x
N100-Q1-A6m100d-R6m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,6,1,5,0.025,x
N100-Q1-A6m100d-R6m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,6,10,5,0.025,x
N100-Q1-A6m100d-R6m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,6,50,5,0.025,x
N100-Q1-A6m100d-R6m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,6,100,5,0.025,x
N100-Q1-A6m100d-R6m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,6,1000,5,0.025,x
N100-Q1-A6m100d-R8m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,8,1,5,0.025,x
N100-Q1-A6m100d-R8m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,8,10,5,0.025,x
N100-Q1-A6m100d-R8m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,8,50,5,0.025,x
N100-Q1-A6m100d-R8m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,8,100,5,0.025,x
N100-Q1-A6m100d-R8m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,8,1000,5,0.025,x
N100-Q1-A6m100d-R10m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,10,1,5,0.025,x
N100-Q1-A6m100d-R10m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,10,10,5,0.025,x
N100-Q1-A6m100d-R10m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,10,50,5,0.025,x
N100-Q1-A6m100d-R10m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,10,100,5,0.025,x
N100-Q1-A6m100d-R10m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,100,5,10,1000,5,0.025,x
N100-Q1-A6m1000d-R1m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,1,1,5,0.025,x
N100-Q1-A6m1000d-R1m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,1,10,5,0.025,x
N100-Q1-A6m1000d-R1m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,1,50,5,0.025,x
N100-Q1-A6m1000d-R1m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,1,100,5,0.025,x
N100-Q1-A6m1000d-R1m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,1,1000,5,0.025,x
N100-Q1-A6m1000d-R2m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,2,1,5,0.025,x
N100-Q1-A6m1000d-R2m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,2,10,5,0.025,x
N100-Q1-A6m1000d-R2m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,2,50,5,0.025,x
N100-Q1-A6m1000d-R2m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,2,100,5,0.025,x
N100-Q1-A6m1000d-R2m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,2,1000,5,0.025,x
N100-Q1-A6m1000d-R4m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,4,1,5,0.025,x
N100-Q1-A6m1000d-R4m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,4,10,5,0.025,x
N100-Q1-A6m1000d-R4m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,4,50,5,0.025,x
N100-Q1-A6m1000d-R4m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,4,100,5,0.025,x
N100-Q1-A6m1000d-R4m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,4,1000,5,0.025,x
N100-Q1-A6m1000d-R6m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,6,1,5,0.025,x
N100-Q1-A6m1000d-R6m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,6,10,5,0.025,x
N100-Q1-A6m1000d-R6m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,6,50,5,0.025,x
N100-Q1-A6m1000d-R6m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,6,100,5,0.025,x
N100-Q1-A6m1000d-R6m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,6,1000,5,0.025,x
N100-Q1-A6m1000d-R8m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,8,1,5,0.025,x
N100-Q1-A6m1000d-R8m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,8,10,5,0.025,x
N100-Q1-A6m1000d-R8m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,8,50,5,0.025,x
N100-Q1-A6m1000d-R8m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,8,100,5,0.025,x
N100-Q1-A6m1000d-R8m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,8,1000,5,0.025,x
N100-Q1-A6m1000d-R10m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,10,1,5,0.025,x
N100-Q1-A6m1000d-R10m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,10,10,5,0.025,x
N100-Q1-A6m1000d-R10m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,10,50,5,0.025,x
N100-Q1-A6m1000d-R10m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,10,100,5,0.025,x
N100-Q1-A6m1000d-R10m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,6,1000,5,10,1000,5,0.025,x
N100-Q1-A8m1d-R1m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,1,1,5,0.025,x
N100-Q1-A8m1d-R1m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,1,10,5,0.025,x
N100-Q1-A8m1d-R1m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,1,50,5,0.025,x
N100-Q1-A8m1d-R1m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,1,100,5,0.025,x
N100-Q1-A8m1d-R1m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,1,1000,5,0.025,x
N100-Q1-A8m1d-R2m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,2,1,5,0.025,x
N100-Q1-A8m1d-R2m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,2,10,5,0.025,x
N100-Q1-A8m1d-R2m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,2,50,5,0.025,x
N100-Q1-A8m1d-R2m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,2,100,5,0.025,x
N100-Q1-A8m1d-R2m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,2,1000,5,0.025,x
N100-Q1-A8m1d-R4m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,4,1,5,0.025,x
N100-Q1-A8m1d-R4m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,4,10,5,0.025,x
N100-Q1-A8m1d-R4m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,4,50,5,0.025,x
N100-Q1-A8m1d-R4m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,4,100,5,0.025,x
N100-Q1-A8m1d-R4m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,4,1000,5,0.025,x
N100-Q1-A8m1d-R6m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,6,1,5,0.025,x
N100-Q1-A8m1d-R6m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,6,10,5,0.025,x
N100-Q1-A8m1d-R6m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,6,50,5,0.025,x
N100-Q1-A8m1d-R6m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,6,100,5,0.025,x
N100-Q1-A8m1d-R6m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,6,1000,5,0.025,x
N100-Q1-A8m1d-R8m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,8,1,5,0.025,x
N100-Q1-A8m1d-R8m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,8,10,5,0.025,x
N100-Q1-A8m1d-R8m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,8,50,5,0.025,x
N100-Q1-A8m1d-R8m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,8,100,5,0.025,x
N100-Q1-A8m1d-R8m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,8,1000,5,0.025,x
N100-Q1-A8m1d-R10m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,10,1,5,0.025,x
N100-Q1-A8m1d-R10m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,10,10,5,0.025,x
N100-Q1-A8m1d-R10m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,10,50,5,0.025,x
N100-Q1-A8m1d-R10m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,10,100,5,0.025,x
N100-Q1-A8m1d-R10m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,1,5,10,1000,5,0.025,x
N100-Q1-A8m10d-R1m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,1,1,5,0.025,x
N100-Q1-A8m10d-R1m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,1,10,5,0.025,x
N100-Q1-A8m10d-R1m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,1,50,5,0.025,x
N100-Q1-A8m10d-R1m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,1,100,5,0.025,x
N100-Q1-A8m10d-R1m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,1,1000,5,0.025,x
N100-Q1-A8m10d-R2m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,2,1,5,0.025,x
N100-Q1-A8m10d-R2m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,2,10,5,0.025,x
N100-Q1-A8m10d-R2m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,2,50,5,0.025,x
N100-Q1-A8m10d-R2m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,2,100,5,0.025,x
N100-Q1-A8m10d-R2m1000d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,2,1000,5,0.025,x
N100-Q1-A8m10d-R4m1d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,4,1,5,0.025,x
N100-Q1-A8m10d-R4m10d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,4,10,5,0.025,x
N100-Q1-A8m10d-R4m50d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,4,50,5,0.025,x
N100-Q1-A8m10d-R4m100d,soundv2,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,1,average_filter,none,1,8,10,5,4,100,5,0.025,x
